bookmaker,market,player,line,odds,side,est_win_prob,ev
DraftKings,player_threes,Over,1.5,2.5,over,0.5,-0.4875
FanDuel,player_threes,Under,1.5,2.5,under,0.5,-0.4875
Hard Rock Bet,player_steals,Over,1.5,2.5,over,0.5,-0.4875
Fliff,player_assists,Under,0.5,2.5,under,0.5,-0.4875
DraftKings,player_steals,Under,0.5,2.5,under,0.5,-0.4875
DraftKings,player_threes,Over,1.5,2.5,over,0.5,-0.4875
DraftKings,player_threes,Under,1.5,2.5,under,0.5,-0.4875
Hard Rock Bet,player_steals,Over,0.5,2.5,over,0.5,-0.4875
DraftKings,player_blocks,Over,2.5,2.5,over,0.5,-0.4875
DraftKings,player_blocks,Under,1.5,2.5,under,0.5,-0.4875
Fliff,player_threes,Over,1.5,2.5,over,0.5,-0.4875
DraftKings,player_threes,Under,1.5,2.5,under,0.5,-0.4875
BetOnline.ag,player_threes,Over,1.5,2.49,over,0.5,-0.48755
BetOnline.ag,player_threes,Under,0.5,2.49,under,0.5,-0.48755
Novig,player_assists,Under,2.5,2.48,under,0.5,-0.4876
FanDuel,player_blocks,Under,1.5,2.48,under,0.5,-0.4876
Bally Bet,player_steals,Over,1.5,2.48,over,0.5,-0.4876
FanDuel,player_blocks,Over,1.5,2.48,over,0.5,-0.4876
Bally Bet,player_blocks,Over,0.5,2.48,over,0.5,-0.4876
ProphetX,player_assists,Over,6.5,2.48,over,0.5,-0.4876
BetOnline.ag,player_threes,Under,1.5,2.47,under,0.5,-0.48765
Novig,player_threes,Under,1.5,2.47,under,0.5,-0.48765
Caesars,player_threes,Under,0.5,2.46,under,0.5,-0.4877
FanDuel,player_threes,Over,1.5,2.46,over,0.5,-0.4877
ProphetX,player_threes,Over,2.5,2.46,over,0.5,-0.4877
BetOnline.ag,player_threes,Under,0.5,2.46,under,0.5,-0.4877
Caesars,player_threes,Over,1.5,2.46,over,0.5,-0.4877
Caesars,player_threes,Under,0.5,2.46,under,0.5,-0.4877
ESPN BET,player_threes,Under,0.5,2.45,under,0.5,-0.48775
Hard Rock Bet,player_assists,Over,3.5,2.45,over,0.5,-0.48775
ESPN BET,player_threes,Over,1.5,2.45,over,0.5,-0.48775
Bovada,player_assists,Over,3.5,2.45,over,0.5,-0.48775
DraftKings,player_steals,Under,0.5,2.45,under,0.5,-0.48775
ESPN BET,player_assists,Over,1.5,2.45,over,0.5,-0.48775
BetRivers,player_threes,Under,1.5,2.45,under,0.5,-0.48775
Hard Rock Bet,player_assists,Over,2.5,2.45,over,0.5,-0.48775
DraftKings,player_threes,Under,0.5,2.45,under,0.5,-0.48775
Hard Rock Bet,player_blocks,Over,0.5,2.45,over,0.5,-0.48775
DraftKings,player_threes,Over,2.5,2.45,over,0.5,-0.48775
DraftKings,player_assists,Over,2.5,2.45,over,0.5,-0.48775
Fliff,player_blocks,Over,0.5,2.45,over,0.5,-0.48775
Fliff,player_threes,Under,1.5,2.45,under,0.5,-0.48775
ESPN BET,player_threes,Under,0.5,2.45,under,0.5,-0.48775
DraftKings,player_blocks,Over,0.5,2.45,over,0.5,-0.48775
Bovada,player_threes,Over,2.5,2.45,over,0.5,-0.48775
Novig,player_threes,Over,3.5,2.45,over,0.5,-0.48775
Fliff,player_assists,Over,1.5,2.45,over,0.5,-0.48775
Bally Bet,player_threes,Under,1.5,2.45,under,0.5,-0.48775
Fliff,player_assists,Over,1.5,2.45,over,0.5,-0.48775
Fliff,player_assists,Over,1.5,2.45,over,0.5,-0.48775
DraftKings,player_threes,Over,2.5,2.45,over,0.5,-0.48775
Hard Rock Bet,player_threes,Under,2.5,2.45,under,0.5,-0.48775
ESPN BET,player_threes,Under,0.5,2.45,under,0.5,-0.48775
Bally Bet,player_blocks,Under,0.5,2.45,under,0.5,-0.48775
Hard Rock Bet,player_steals,Over,0.5,2.45,over,0.5,-0.48775
BetMGM,player_blocks,Over,2.5,2.45,over,0.5,-0.48775
Fliff,player_threes,Under,0.5,2.45,under,0.5,-0.48775
Fliff,player_threes,Under,0.5,2.45,under,0.5,-0.48775
BetMGM,player_rebounds,Over,2.5,2.45,over,0.5,-0.48775
BetMGM,player_threes,Under,1.5,2.45,under,0.5,-0.48775
Fliff,player_steals,Under,0.5,2.45,under,0.5,-0.48775
ESPN BET,player_threes,Under,0.5,2.45,under,0.5,-0.48775
DraftKings,player_assists,Over,2.5,2.45,over,0.5,-0.48775
ESPN BET,player_assists,Over,1.5,2.45,over,0.5,-0.48775
DraftKings,player_threes,Over,1.5,2.45,over,0.5,-0.48775
ESPN BET,player_threes,Over,2.5,2.45,over,0.5,-0.48775
DraftKings,player_assists,Under,1.5,2.45,under,0.5,-0.48775
Hard Rock Bet,player_threes,Over,1.5,2.45,over,0.5,-0.48775
DraftKings,player_steals,Over,1.5,2.45,over,0.5,-0.48775
ESPN BET,player_threes,Under,0.5,2.45,under,0.5,-0.48775
Fliff,player_threes,Over,1.5,2.45,over,0.5,-0.48775
Fliff,player_threes,Under,0.5,2.45,under,0.5,-0.48775
BetMGM,player_threes,Over,0.5,2.45,over,0.5,-0.48775
Hard Rock Bet,player_assists,Over,1.5,2.45,over,0.5,-0.48775
ProphetX,player_rebounds,Under,2.5,2.44,under,0.5,-0.4878
Novig,player_blocks,Over,1.5,2.44,over,0.5,-0.4878
FanDuel,player_threes,Under,1.5,2.44,under,0.5,-0.4878
FanDuel,player_threes,Under,1.5,2.44,under,0.5,-0.4878
Bally Bet,player_steals,Over,0.5,2.43,over,0.5,-0.48785
Caesars,player_threes,Under,0.5,2.43,under,0.5,-0.48785
Caesars,player_threes,Over,1.5,2.43,over,0.5,-0.48785
Caesars,player_assists,Over,2.5,2.43,over,0.5,-0.48785
Bally Bet,player_threes,Over,1.5,2.43,over,0.5,-0.48785
Novig,player_rebounds,Over,8.5,2.43,over,0.5,-0.48785
Novig,player_steals,Over,1.5,2.43,over,0.5,-0.48785
Novig,player_assists,Over,5.5,2.43,over,0.5,-0.48785
BetRivers,player_threes,Over,1.5,2.43,over,0.5,-0.48785
Bally Bet,player_blocks,Over,0.5,2.43,over,0.5,-0.48785
Bally Bet,player_blocks,Over,0.5,2.43,over,0.5,-0.48785
Novig,player_points,Over,11.5,2.43,over,0.5,-0.48785
FanDuel,player_threes,Over,1.5,2.42,over,0.5,-0.4879
Novig,player_rebounds,Under,8.5,2.42,under,0.5,-0.4879
ProphetX,player_rebounds,Under,8.5,2.42,under,0.5,-0.4879
FanDuel,player_threes,Over,3.5,2.42,over,0.5,-0.4879
FanDuel,player_rebounds,Over,3.5,2.42,over,0.5,-0.4879
BetOnline.ag,player_assists,Under,1.5,2.42,under,0.5,-0.4879
FanDuel,player_rebounds,Over,3.5,2.42,over,0.5,-0.4879
Novig,player_threes,Over,2.5,2.42,over,0.5,-0.4879
BetOnline.ag,player_threes,Over,2.5,2.41,over,0.5,-0.48795
BetOnline.ag,player_threes,Over,0.5,2.41,over,0.5,-0.48795
BetOnline.ag,player_assists,Over,2.5,2.41,over,0.5,-0.48795
BetOnline.ag,player_threes,Over,1.5,2.41,over,0.5,-0.48795
BetOnline.ag,player_threes,Over,2.5,2.41,over,0.5,-0.48795
Fliff,player_threes,Under,0.5,2.4,under,0.5,-0.488
BetMGM,player_threes,Under,0.5,2.4,under,0.5,-0.488
ProphetX,player_rebounds,Over,3.5,2.4,over,0.5,-0.488
BetOnline.ag,player_threes,Under,0.5,2.4,under,0.5,-0.488
FanDuel,player_threes,Under,3.5,2.4,under,0.5,-0.488
ESPN BET,player_threes,Under,0.5,2.4,under,0.5,-0.488
ESPN BET,player_assists,Over,1.5,2.4,over,0.5,-0.488
ESPN BET,player_threes,Over,2.5,2.4,over,0.5,-0.488
ESPN BET,player_rebounds,Over,2.5,2.4,over,0.5,-0.488
BetMGM,player_rebounds,Under,2.5,2.4,under,0.5,-0.488
BetMGM,player_assists,Under,1.5,2.4,under,0.5,-0.488
DraftKings,player_threes,Under,0.5,2.4,under,0.5,-0.488
ESPN BET,player_threes,Under,0.5,2.4,under,0.5,-0.488
Fliff,player_assists,Over,1.5,2.4,over,0.5,-0.488
Fliff,player_blocks,Over,0.5,2.4,over,0.5,-0.488
ESPN BET,player_threes,Under,0.5,2.4,under,0.5,-0.488
DraftKings,player_threes,Over,1.5,2.4,over,0.5,-0.488
ProphetX,player_rebounds,Over,3.5,2.4,over,0.5,-0.488
FanDuel,player_assists,Under,1.5,2.4,under,0.5,-0.488
Hard Rock Bet,player_steals,Over,0.5,2.4,over,0.5,-0.488
Hard Rock Bet,player_blocks,Over,2.5,2.4,over,0.5,-0.488
ESPN BET,player_threes,Under,1.5,2.4,under,0.5,-0.488
Fliff,player_threes,Under,1.5,2.4,under,0.5,-0.488
ESPN BET,player_threes,Over,0.5,2.4,over,0.5,-0.488
BetMGM,player_threes,Over,1.5,2.4,over,0.5,-0.488
Hard Rock Bet,player_threes,Over,3.5,2.4,over,0.5,-0.488
BetMGM,player_threes,Under,0.5,2.4,under,0.5,-0.488
Hard Rock Bet,player_steals,Over,0.5,2.4,over,0.5,-0.488
Bally Bet,player_blocks,Over,0.5,2.4,over,0.5,-0.488
ESPN BET,player_threes,Over,3.5,2.4,over,0.5,-0.488
Fliff,player_steals,Under,0.5,2.4,under,0.5,-0.488
Hard Rock Bet,player_threes,Under,1.5,2.4,under,0.5,-0.488
BetMGM,player_assists,Under,1.5,2.4,under,0.5,-0.488
Fliff,player_steals,Over,1.5,2.4,over,0.5,-0.488
Hard Rock Bet,player_rebounds,Over,2.5,2.4,over,0.5,-0.488
DraftKings,player_threes,Over,2.5,2.4,over,0.5,-0.488
BetMGM,player_assists,Over,1.5,2.4,over,0.5,-0.488
ESPN BET,player_assists,Under,1.5,2.4,under,0.5,-0.488
DraftKings,player_threes,Over,0.5,2.4,over,0.5,-0.488
Bovada,player_threes,Over,2.5,2.4,over,0.5,-0.488
DraftKings,player_assists,Over,2.5,2.4,over,0.5,-0.488
Fliff,player_threes,Under,0.5,2.4,under,0.5,-0.488
DraftKings,player_rebounds,Over,2.5,2.4,over,0.5,-0.488
FanDuel,player_blocks,Over,2.5,2.4,over,0.5,-0.488
Bovada,player_threes,Over,3.5,2.4,over,0.5,-0.488
Fliff,player_threes,Over,1.5,2.4,over,0.5,-0.488
Novig,player_rebounds,Over,4.5,2.4,over,0.5,-0.488
Novig,player_assists,Over,2.5,2.4,over,0.5,-0.488
DraftKings,player_threes,Under,0.5,2.4,under,0.5,-0.488
Fliff,player_blocks,Over,2.5,2.4,over,0.5,-0.488
Bovada,player_threes,Under,2.5,2.4,under,0.5,-0.488
DraftKings,player_threes,Under,0.5,2.4,under,0.5,-0.488
Novig,player_assists,Under,5.5,2.4,under,0.5,-0.488
Hard Rock Bet,player_threes,Under,0.5,2.4,under,0.5,-0.488
FanDuel,player_blocks,Under,0.5,2.4,under,0.5,-0.488
Caesars,player_assists,Over,1.5,2.39,over,0.5,-0.48805
BetOnline.ag,player_assists,Over,2.5,2.39,over,0.5,-0.48805
Caesars,player_assists,Over,2.5,2.39,over,0.5,-0.48805
Caesars,player_rebounds,Over,3.5,2.39,over,0.5,-0.48805
Caesars,player_rebounds,Over,2.5,2.39,over,0.5,-0.48805
Novig,player_assists,Over,2.5,2.39,over,0.5,-0.48805
Caesars,player_assists,Over,2.5,2.39,over,0.5,-0.48805
Caesars,player_assists,Under,1.5,2.39,under,0.5,-0.48805
Novig,player_rebounds,Over,3.5,2.39,over,0.5,-0.48805
Caesars,player_threes,Under,1.5,2.39,under,0.5,-0.48805
Caesars,player_threes,Over,1.5,2.39,over,0.5,-0.48805
Caesars,player_threes,Over,2.5,2.39,over,0.5,-0.48805
Novig,player_assists,Over,2.5,2.39,over,0.5,-0.48805
Caesars,player_threes,Under,1.5,2.39,under,0.5,-0.48805
Novig,player_rebounds,Over,3.5,2.38,over,0.5,-0.4881
FanDuel,player_threes,Over,1.5,2.38,over,0.5,-0.4881
Novig,player_points,Under,14.5,2.38,under,0.5,-0.4881
Bally Bet,player_steals,Over,1.5,2.38,over,0.5,-0.4881
FanDuel,player_assists,Over,3.5,2.38,over,0.5,-0.4881
Bally Bet,player_steals,Under,0.5,2.38,under,0.5,-0.4881
FanDuel,player_steals,Over,1.5,2.38,over,0.5,-0.4881
FanDuel,player_threes,Under,2.5,2.38,under,0.5,-0.4881
FanDuel,player_threes,Over,2.5,2.38,over,0.5,-0.4881
Novig,player_steals,Over,1.5,2.38,over,0.5,-0.4881
Bally Bet,player_blocks,Under,1.5,2.38,under,0.5,-0.4881
Novig,player_points,Over,20.5,2.37,over,0.5,-0.48815
BetOnline.ag,player_threes,Under,0.5,2.37,under,0.5,-0.48815
Novig,player_assists,Under,1.5,2.37,under,0.5,-0.48815
Novig,player_rebounds,Over,8.5,2.36,over,0.5,-0.4882
Novig,player_blocks,Over,2.5,2.36,over,0.5,-0.4882
Novig,player_rebounds,Under,2.5,2.36,under,0.5,-0.4882
BetOnline.ag,player_rebounds,Over,3.5,2.36,over,0.5,-0.4882
ProphetX,player_threes,Under,1.5,2.36,under,0.5,-0.4882
ProphetX,player_assists,Over,9.5,2.36,over,0.5,-0.4882
DraftKings,player_threes,Over,0.5,2.35,over,0.5,-0.48825
DraftKings,player_threes,Under,0.5,2.35,under,0.5,-0.48825
ESPN BET,player_assists,Under,1.5,2.35,under,0.5,-0.48825
ESPN BET,player_assists,Under,1.5,2.35,under,0.5,-0.48825
Bovada,player_threes,Over,3.5,2.35,over,0.5,-0.48825
DraftKings,player_threes,Over,1.5,2.35,over,0.5,-0.48825
Fliff,player_steals,Over,1.5,2.35,over,0.5,-0.48825
DraftKings,player_steals,Under,0.5,2.35,under,0.5,-0.48825
DraftKings,player_steals,Over,1.5,2.35,over,0.5,-0.48825
DraftKings,player_threes,Over,2.5,2.35,over,0.5,-0.48825
DraftKings,player_blocks,Under,0.5,2.35,under,0.5,-0.48825
Bally Bet,player_steals,Over,0.5,2.35,over,0.5,-0.48825
Hard Rock Bet,player_steals,Over,1.5,2.35,over,0.5,-0.48825
BetMGM,player_threes,Under,0.5,2.35,under,0.5,-0.48825
DraftKings,player_threes,Under,0.5,2.35,under,0.5,-0.48825
DraftKings,player_steals,Under,0.5,2.35,under,0.5,-0.48825
ESPN BET,player_threes,Over,1.5,2.35,over,0.5,-0.48825
DraftKings,player_rebounds,Over,3.5,2.35,over,0.5,-0.48825
Bally Bet,player_steals,Under,0.5,2.35,under,0.5,-0.48825
Fliff,player_threes,Under,0.5,2.35,under,0.5,-0.48825
Hard Rock Bet,player_blocks,Over,0.5,2.35,over,0.5,-0.48825
Hard Rock Bet,player_blocks,Over,0.5,2.35,over,0.5,-0.48825
Hard Rock Bet,player_blocks,Over,0.5,2.35,over,0.5,-0.48825
Hard Rock Bet,player_points,Over,8.5,2.35,over,0.5,-0.48825
Fliff,player_steals,Over,2.5,2.35,over,0.5,-0.48825
Novig,player_threes,Over,1.5,2.35,over,0.5,-0.48825
Fliff,player_threes,Under,0.5,2.35,under,0.5,-0.48825
Novig,player_rebounds,Under,2.5,2.35,under,0.5,-0.48825
Hard Rock Bet,player_assists,Over,3.5,2.35,over,0.5,-0.48825
Hard Rock Bet,player_threes,Over,2.5,2.35,over,0.5,-0.48825
ESPN BET,player_threes,Under,0.5,2.35,under,0.5,-0.48825
ESPN BET,player_threes,Under,1.5,2.35,under,0.5,-0.48825
Fliff,player_blocks,Over,2.5,2.35,over,0.5,-0.48825
DraftKings,player_threes,Over,3.5,2.35,over,0.5,-0.48825
Bally Bet,player_steals,Under,0.5,2.35,under,0.5,-0.48825
BetMGM,player_assists,Over,3.5,2.35,over,0.5,-0.48825
Fliff,player_assists,Under,0.5,2.35,under,0.5,-0.48825
Fliff,player_threes,Under,0.5,2.35,under,0.5,-0.48825
Bovada,player_threes,Under,2.5,2.35,under,0.5,-0.48825
Fliff,player_threes,Under,0.5,2.35,under,0.5,-0.48825
DraftKings,player_blocks,Over,0.5,2.35,over,0.5,-0.48825
ESPN BET,player_threes,Under,0.5,2.35,under,0.5,-0.48825
ESPN BET,player_threes,Under,1.5,2.35,under,0.5,-0.48825
BetOnline.ag,player_threes,Under,2.5,2.35,under,0.5,-0.48825
BetMGM,player_assists,Over,1.5,2.35,over,0.5,-0.48825
Hard Rock Bet,player_assists,Over,1.5,2.35,over,0.5,-0.48825
Bovada,player_threes,Over,2.5,2.35,over,0.5,-0.48825
Hard Rock Bet,player_threes,Over,3.5,2.35,over,0.5,-0.48825
ESPN BET,player_rebounds,Over,2.5,2.35,over,0.5,-0.48825
ESPN BET,player_assists,Under,0.5,2.35,under,0.5,-0.48825
Fliff,player_threes,Under,1.5,2.35,under,0.5,-0.48825
ESPN BET,player_rebounds,Over,2.5,2.35,over,0.5,-0.48825
DraftKings,player_assists,Over,2.5,2.35,over,0.5,-0.48825
ESPN BET,player_rebounds,Over,3.5,2.35,over,0.5,-0.48825
ESPN BET,player_assists,Under,1.5,2.35,under,0.5,-0.48825
Fliff,player_steals,Over,1.5,2.35,over,0.5,-0.48825
Hard Rock Bet,player_blocks,Over,0.5,2.35,over,0.5,-0.48825
Fliff,player_threes,Over,4.5,2.35,over,0.5,-0.48825
ESPN BET,player_assists,Over,1.5,2.35,over,0.5,-0.48825
Hard Rock Bet,player_rebounds,Over,2.5,2.35,over,0.5,-0.48825
Hard Rock Bet,player_threes,Under,1.5,2.35,under,0.5,-0.48825
BetMGM,player_blocks,Over,0.5,2.35,over,0.5,-0.48825
Bovada,player_threes,Over,3.5,2.35,over,0.5,-0.48825
Novig,player_points,Over,9.5,2.35,over,0.5,-0.48825
Hard Rock Bet,player_threes,Under,0.5,2.35,under,0.5,-0.48825
Hard Rock Bet,player_threes,Under,1.5,2.35,under,0.5,-0.48825
BetMGM,player_threes,Over,2.5,2.35,over,0.5,-0.48825
DraftKings,player_steals,Under,0.5,2.35,under,0.5,-0.48825
Fliff,player_blocks,Over,0.5,2.35,over,0.5,-0.48825
Hard Rock Bet,player_threes,Under,1.5,2.35,under,0.5,-0.48825
Hard Rock Bet,player_threes,Over,1.5,2.35,over,0.5,-0.48825
FanDuel,player_rebounds,Under,3.5,2.34,under,0.5,-0.4883
Novig,player_rebounds,Over,8.5,2.34,over,0.5,-0.4883
BetOnline.ag,player_assists,Over,2.5,2.34,over,0.5,-0.4883
ProphetX,player_assists,Under,2.5,2.34,under,0.5,-0.4883
Novig,player_rebounds,Over,8.5,2.34,over,0.5,-0.4883
FanDuel,player_threes,Over,3.5,2.34,over,0.5,-0.4883
Novig,player_blocks,Over,0.5,2.34,over,0.5,-0.4883
ProphetX,player_assists,Under,5.5,2.34,under,0.5,-0.4883
Bally Bet,player_steals,Under,0.5,2.33,under,0.5,-0.48835
Caesars,player_threes,Over,2.5,2.33,over,0.5,-0.48835
Caesars,player_assists,Over,2.5,2.33,over,0.5,-0.48835
Caesars,player_threes,Under,0.5,2.33,under,0.5,-0.48835
Novig,player_assists,Under,1.5,2.33,under,0.5,-0.48835
Novig,player_assists,Over,3.5,2.33,over,0.5,-0.48835
Bally Bet,player_steals,Under,0.5,2.33,under,0.5,-0.48835
Caesars,player_threes,Under,2.5,2.33,under,0.5,-0.48835
Novig,player_blocks,Over,1.5,2.33,over,0.5,-0.48835
Caesars,player_assists,Over,3.5,2.33,over,0.5,-0.48835
Caesars,player_assists,Under,5.5,2.33,under,0.5,-0.48835
Bally Bet,player_blocks,Over,0.5,2.33,over,0.5,-0.48835
Novig,player_rebounds,Over,3.5,2.33,over,0.5,-0.48835
Bally Bet,player_blocks,Under,0.5,2.33,under,0.5,-0.48835
Bally Bet,player_threes,Over,3.5,2.32,over,0.5,-0.4884
BetOnline.ag,player_assists,Over,2.5,2.32,over,0.5,-0.4884
BetRivers,player_threes,Over,3.5,2.32,over,0.5,-0.4884
Novig,player_points,Under,11.5,2.32,under,0.5,-0.4884
Bally Bet,player_threes,Over,3.5,2.32,over,0.5,-0.4884
BetRivers,player_threes,Over,3.5,2.32,over,0.5,-0.4884
BetOnline.ag,player_threes,Over,1.5,2.32,over,0.5,-0.4884
ProphetX,player_points,Over,20.5,2.32,over,0.5,-0.4884
BetOnline.ag,player_threes,Under,0.5,2.31,under,0.5,-0.48845
Novig,player_points,Under,18.5,2.31,under,0.5,-0.48845
Novig,player_assists,Over,7.5,2.31,over,0.5,-0.48845
Novig,player_assists,Under,4.5,2.31,under,0.5,-0.48845
Fliff,player_threes,Over,3.5,2.3,over,0.5,-0.4885
BetMGM,player_rebounds,Under,2.5,2.3,under,0.5,-0.4885
ESPN BET,player_threes,Under,2.5,2.3,under,0.5,-0.4885
DraftKings,player_rebounds,Under,2.5,2.3,under,0.5,-0.4885
Fliff,player_rebounds,Over,2.5,2.3,over,0.5,-0.4885
ProphetX,player_assists,Over,12.5,2.3,over,0.5,-0.4885
Hard Rock Bet,player_threes,Over,1.5,2.3,over,0.5,-0.4885
Novig,player_points,Under,19.5,2.3,under,0.5,-0.4885
Fliff,player_assists,Under,1.5,2.3,under,0.5,-0.4885
FanDuel,player_rebounds,Over,3.5,2.3,over,0.5,-0.4885
FanDuel,player_rebounds,Under,2.5,2.3,under,0.5,-0.4885
Fliff,player_threes,Over,2.5,2.3,over,0.5,-0.4885
ProphetX,player_points,Over,18.5,2.3,over,0.5,-0.4885
DraftKings,player_threes,Under,0.5,2.3,under,0.5,-0.4885
Fliff,player_assists,Over,5.5,2.3,over,0.5,-0.4885
Hard Rock Bet,player_steals,Over,0.5,2.3,over,0.5,-0.4885
DraftKings,player_steals,Under,2.5,2.3,under,0.5,-0.4885
DraftKings,player_threes,Under,1.5,2.3,under,0.5,-0.4885
DraftKings,player_rebounds,Under,2.5,2.3,under,0.5,-0.4885
ESPN BET,player_threes,Under,1.5,2.3,under,0.5,-0.4885
Fliff,player_threes,Over,0.5,2.3,over,0.5,-0.4885
Fliff,player_threes,Over,2.5,2.3,over,0.5,-0.4885
ESPN BET,player_threes,Under,0.5,2.3,under,0.5,-0.4885
Hard Rock Bet,player_threes,Under,3.5,2.3,under,0.5,-0.4885
Hard Rock Bet,player_threes,Under,2.5,2.3,under,0.5,-0.4885
FanDuel,player_rebounds,Over,3.5,2.3,over,0.5,-0.4885
ProphetX,player_points,Over,10.5,2.3,over,0.5,-0.4885
FanDuel,player_steals,Under,0.5,2.3,under,0.5,-0.4885
Fliff,player_assists,Under,2.5,2.3,under,0.5,-0.4885
BetMGM,player_assists,Under,1.5,2.3,under,0.5,-0.4885
DraftKings,player_threes,Under,0.5,2.3,under,0.5,-0.4885
Bovada,player_threes,Under,2.5,2.3,under,0.5,-0.4885
Novig,player_points,Under,18.5,2.3,under,0.5,-0.4885
Fliff,player_assists,Over,1.5,2.3,over,0.5,-0.4885
Novig,player_points,Under,12.5,2.3,under,0.5,-0.4885
Hard Rock Bet,player_rebounds,Under,1.5,2.3,under,0.5,-0.4885
BetMGM,player_assists,Under,0.5,2.3,under,0.5,-0.4885
DraftKings,player_threes,Over,1.5,2.3,over,0.5,-0.4885
Novig,player_assists,Under,5.5,2.3,under,0.5,-0.4885
Fliff,player_threes,Under,1.5,2.3,under,0.5,-0.4885
BetMGM,player_threes,Under,2.5,2.3,under,0.5,-0.4885
Hard Rock Bet,player_blocks,Over,0.5,2.3,over,0.5,-0.4885
Hard Rock Bet,player_assists,Over,3.5,2.3,over,0.5,-0.4885
Hard Rock Bet,player_blocks,Over,2.5,2.3,over,0.5,-0.4885
BetMGM,player_blocks,Under,0.5,2.3,under,0.5,-0.4885
BetMGM,player_rebounds,Over,5.5,2.3,over,0.5,-0.4885
Fliff,player_threes,Over,2.5,2.3,over,0.5,-0.4885
DraftKings,player_threes,Over,2.5,2.3,over,0.5,-0.4885
ProphetX,player_assists,Over,1.5,2.3,over,0.5,-0.4885
BetOnline.ag,player_rebounds,Under,2.5,2.3,under,0.5,-0.4885
Hard Rock Bet,player_threes,Over,3.5,2.3,over,0.5,-0.4885
ProphetX,player_assists,Over,1.5,2.3,over,0.5,-0.4885
ESPN BET,player_threes,Over,1.5,2.3,over,0.5,-0.4885
Hard Rock Bet,player_assists,Under,1.5,2.3,under,0.5,-0.4885
Hard Rock Bet,player_rebounds,Over,3.5,2.3,over,0.5,-0.4885
BetRivers,player_threes,Under,1.5,2.3,under,0.5,-0.4885
Fliff,player_blocks,Over,0.5,2.3,over,0.5,-0.4885
ESPN BET,player_threes,Under,0.5,2.3,under,0.5,-0.4885
Hard Rock Bet,player_assists,Over,1.5,2.3,over,0.5,-0.4885
Hard Rock Bet,player_threes,Over,2.5,2.3,over,0.5,-0.4885
Fliff,player_threes,Under,0.5,2.3,under,0.5,-0.4885
DraftKings,player_threes,Over,1.5,2.3,over,0.5,-0.4885
ProphetX,player_rebounds,Over,4.5,2.3,over,0.5,-0.4885
Bally Bet,player_assists,Under,2.5,2.3,under,0.5,-0.4885
Bally Bet,player_threes,Under,1.5,2.3,under,0.5,-0.4885
DraftKings,player_threes,Under,0.5,2.3,under,0.5,-0.4885
FanDuel,player_rebounds,Under,2.5,2.3,under,0.5,-0.4885
Fliff,player_assists,Over,2.5,2.3,over,0.5,-0.4885
Fliff,player_assists,Over,2.5,2.3,over,0.5,-0.4885
BetMGM,player_rebounds,Over,3.5,2.3,over,0.5,-0.4885
DraftKings,player_rebounds,Over,3.5,2.3,over,0.5,-0.4885
DraftKings,player_rebounds,Over,3.5,2.3,over,0.5,-0.4885
Novig,player_threes,Over,1.5,2.3,over,0.5,-0.4885
DraftKings,player_rebounds,Under,2.5,2.3,under,0.5,-0.4885
Fliff,player_assists,Over,2.5,2.3,over,0.5,-0.4885
BetMGM,player_threes,Over,2.5,2.3,over,0.5,-0.4885
BetMGM,player_threes,Over,3.5,2.3,over,0.5,-0.4885
BetMGM,player_threes,Under,0.5,2.3,under,0.5,-0.4885
BetRivers,player_assists,Under,2.5,2.3,under,0.5,-0.4885
Hard Rock Bet,player_rebounds,Over,4.5,2.3,over,0.5,-0.4885
BetMGM,player_threes,Over,2.5,2.3,over,0.5,-0.4885
BetMGM,player_threes,Under,0.5,2.3,under,0.5,-0.4885
BetMGM,player_blocks,Over,2.5,2.3,over,0.5,-0.4885
BetMGM,player_assists,Under,1.5,2.3,under,0.5,-0.4885
BetMGM,player_assists,Over,2.5,2.3,over,0.5,-0.4885
ESPN BET,player_assists,Over,3.5,2.3,over,0.5,-0.4885
Fliff,player_assists,Under,1.5,2.3,under,0.5,-0.4885
BetOnline.ag,player_threes,Under,0.5,2.3,under,0.5,-0.4885
BetOnline.ag,player_threes,Over,2.5,2.3,over,0.5,-0.4885
Fliff,player_threes,Under,3.5,2.3,under,0.5,-0.4885
Fliff,player_steals,Under,0.5,2.3,under,0.5,-0.4885
ESPN BET,player_rebounds,Over,3.5,2.3,over,0.5,-0.4885
Hard Rock Bet,player_assists,Under,1.5,2.3,under,0.5,-0.4885
BetMGM,player_blocks,Under,0.5,2.3,under,0.5,-0.4885
FanDuel,player_rebounds,Over,3.5,2.3,over,0.5,-0.4885
ProphetX,player_steals,Over,1.5,2.3,over,0.5,-0.4885
ProphetX,player_rebounds,Over,5.5,2.3,over,0.5,-0.4885
Novig,player_rebounds,Over,10.5,2.3,over,0.5,-0.4885
BetMGM,player_assists,Over,2.5,2.3,over,0.5,-0.4885
Hard Rock Bet,player_assists,Over,2.5,2.3,over,0.5,-0.4885
FanDuel,player_rebounds,Over,5.5,2.3,over,0.5,-0.4885
DraftKings,player_assists,Under,1.5,2.3,under,0.5,-0.4885
BetMGM,player_assists,Over,1.5,2.3,over,0.5,-0.4885
FanDuel,player_threes,Under,1.5,2.3,under,0.5,-0.4885
ESPN BET,player_threes,Under,0.5,2.3,under,0.5,-0.4885
DraftKings,player_assists,Under,3.5,2.3,under,0.5,-0.4885
Novig,player_rebounds,Over,6.5,2.3,over,0.5,-0.4885
